year,month,day,hour,temperature,dew,sealevelpressure,wind dir,wind speed,cloud,one,six,score
2011,1,11,1,-20,-100,0,250,40,0,0,0,3
2011,1,11,2,10,-130,0,240,50,0,0,0,3
2011,1,11,3,29,-143,10251,270,40,1,0,0,3
2011,1,11,4,40,-140,0,280,60,0,0,0,3
2011,1,11,5,50,-130,0,280,60,0,0,0,3
2011,1,11,6,46,-153,10227,270,70,0,0,0,3
2011,1,11,7,50,-160,0,290,70,0,0,0,3
2011,1,11,8,40,-160,0,290,50,0,0,0,3
2011,1,11,9,37,-155,10237,290,40,0,0,0,3
2011,1,11,10,20,-160,0,290,20,0,0,0,3
2011,1,11,11,10,-150,0,280,20,0,0,0,3
2011,1,11,12,13,-148,10258,270,20,0,0,0,3
2011,1,11,13,-20,-130,0,270,20,0,0,0,3
2011,1,11,14,-20,-120,0,270,20,0,0,0,3
2011,1,11,15,-18,-130,10274,340,10,0,0,0,3
2011,1,11,16,-40,-110,0,270,10,0,0,0,3
2011,1,11,17,-50,-120,0,300,10,0,0,0,3
2011,1,11,18,-19,-150,10270,340,20,0,0,0,3
2011,1,11,19,-60,-110,0,280,20,0,0,0,3
2011,1,11,20,-60,-120,0,260,20,0,0,0,3
2011,1,11,21,-33,-147,10275,340,20,0,0,0,3
2011,1,11,22,-80,-110,0,270,10,0,0,0,3
2011,1,11,23,-80,-110,0,190,10,0,0,0,3
2011,1,12,0,-38,-127,10283,340,20,0,0,0,3
2011,1,12,1,-30,-90,0,310,10,0,0,0,3
2011,1,12,2,0,-100,0,80,30,0,0,0,3
2011,1,12,3,17,-136,10287,110,30,0,0,0,3
2011,1,12,4,30,-140,0,0,20,0,0,0,3
2011,1,12,5,30,-150,0,0,10,0,0,0,3
2011,1,12,6,39,-139,10265,220,20,0,0,0,3
2011,1,12,7,40,-160,0,20,20,0,0,0,3
2011,1,12,8,40,-160,0,80,20,0,0,0,3
2011,1,12,9,27,-140,10265,160,20,0,0,0,3
2011,1,12,10,10,-160,0,70,20,0,0,0,3
2011,1,12,11,0,-140,0,110,30,0,0,0,3
2011,1,12,12,-4,-136,10276,160,20,0,0,0,3
2011,1,12,13,-20,-120,0,80,30,0,0,0,3
2011,1,12,14,-40,-100,0,350,10,0,0,0,3
2011,1,12,15,-11,-150,10277,90,30,0,0,0,3
2011,1,12,16,-40,-110,0,110,10,0,0,0,3
2011,1,12,17,-40,-120,0,110,20,0,0,0,3
2011,1,12,18,-25,-120,10268,110,40,2,0,0,3
2011,1,12,19,-50,-110,0,60,20,0,0,0,3
2011,1,12,20,-50,-110,0,60,20,0,0,0,3
2011,1,12,21,-31,-89,10264,90,40,2,0,0,3
2011,1,12,22,-60,-110,0,40,10,0,0,0,3
2011,1,12,23,-60,-100,0,80,20,0,0,0,3
2011,1,13,0,-28,-77,10266,90,30,2,0,0,3
2011,1,13,1,-10,-60,0,90,40,0,0,0,3
2011,1,13,2,10,-60,0,90,20,0,0,0,3
2011,1,13,3,30,-78,10262,110,40,7,0,0,3
2011,1,13,4,40,-70,0,120,40,0,0,0,3
2011,1,13,5,50,-70,0,110,30,0,0,0,3
2011,1,13,6,61,-102,10236,110,40,4,0,0,4
2011,1,13,7,60,-90,0,70,40,0,0,0,4
2011,1,13,8,60,-90,0,90,40,0,0,0,4
2011,1,13,9,43,-98,10242,110,40,6,0,0,3
2011,1,13,10,40,-70,0,100,30,0,0,0,3
2011,1,13,11,30,-80,0,110,20,0,0,0,3
2011,1,13,12,27,-92,10251,90,30,7,0,0,3
2011,1,13,13,20,-90,0,60,20,0,0,0,3
2011,1,13,14,10,-80,0,60,30,0,0,0,3
2011,1,13,15,26,-90,10254,90,30,7,0,0,3
2011,1,13,16,20,-80,0,50,20,0,0,0,3
